,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
POLR3F,0.058669554,0.030013822,0.915254235,0.03279288,0.973839756,0.999996842
POLR3G,5509.163109,-0.073616983,0.033723921,-2.182930694,0.029040914,0.189830269
POLR3GL,901.4437744,0.003869327,0.026268675,0.147298135,0.882896705,0.999996842
POLR3GP1,0.049345399,0.087484024,1.095779899,0.079837223,0.936366719,0.999996842
POLR3GP2,0.570800142,0.045391115,0.119325448,0.38039761,0.703650288,0.999996842
POLR3H,4883.995412,-0.049567044,0.033000324,-1.502016876,0.13309275,0.477558636
POLR3K,4312.083588,0.114217527,0.042883732,2.663423221,0.007735006,0.078333146
POLR3KP1,4.546393208,0.100064521,0.062334348,1.605287048,0.108430648,0.425812465
POLRMT,7225.208334,-0.057898675,0.027604195,-2.097459308,0.035952936,0.218239751
POLRMTP1,0.482182793,0.022066474,0.130114302,0.169592993,0.865330233,0.999996842
POM121,2131.896769,0.187386253,0.103621522,1.808371939,0.070548632,0.327739413
POM121B,15.00189915,0.212744798,0.074869904,2.841526259,0.004489815,0.054536125
POM121C,25.66415048,0.046734487,0.043878703,1.065083611,0.286838095,0.726141366
POM121L12,55.01184943,-0.088205772,0.06801234,-1.296908344,0.194662725,0.59004765
POM121L13P,16.59672653,0.147637641,0.052756035,2.798497664,0.005134094,0.059311851
POM121L1P,54.9396641,-0.00275031,0.075006447,-0.036667652,0.970750001,0.999996842
POM121L2,20.25081477,-0.211331467,0.104303989,-2.02611107,0.042753404,0.243179692
POM121L3P,4366.778379,-0.006534868,0.02962164,-0.220611274,0.825395122,0.999996842
POM121L4P,0.158286289,0.013651749,0.29419842,0.046403204,0.962988883,0.999996842
POM121L6P,0.180122067,0.061116668,0.350651484,0.174294622,0.861633925,0.999996842
POM121L7P,0.696793346,0.092420877,0.166063987,0.556537744,0.5778433,0.995999123
POM121L8P,2.234150301,0.026606768,0.086039812,0.309237864,0.757140593,0.999996842
POM121L9P,7439.238014,-0.033446744,0.026705008,-1.2524521,0.210405172,0.615303998
POMC,291.7907276,0.033384817,0.027696012,1.205401594,0.228048306,0.643782257
POMGNT1,2540.977798,-0.085620302,0.026010052,-3.291815927,0.000995427,0.019223095
POMGNT2,107.6790852,0.127767993,0.083038537,1.538659008,0.123887565,0.45970295
POMK,2369.805793,0.248495619,0.082056723,3.02833956,0.002459016,0.036116349
POMP,310.5089024,0.353700012,0.098448222,3.592751665,0.000327204,0.008649635
POMT1,10726.70838,0.022289976,0.044819591,0.497326634,0.618958733,0.999996842
POMT2,1137.967575,0.023715447,0.027720328,0.855525496,0.392260296,0.8434984
POMZP3,1539.507869,0.235602044,0.051706076,4.556564026,5.20E-06,0.000398622
PON1,1172.949169,-0.431689255,0.136687998,-3.158208935,0.001587417,0.02682114
PON2,705.4769887,-0.160725787,0.105439334,-1.524343726,0.12742287,0.467164607
PON3,198.4791168,0.099476407,0.075996353,1.308962898,0.190546919,0.583389314
POP1,1836.495388,0.047585364,0.027310109,1.742408378,0.081437011,0.357647617
POP4,100.0955879,0.173180321,0.041645888,4.158401451,3.20E-05,0.001472198
POP5,1548.486927,-0.034652107,0.024521524,-1.413130252,0.15761743,0.524910937
POP7,105.9739466,-0.170337564,0.064418082,-2.644250773,0.008187197,0.081330515
POPDC2,813.7457999,-0.001429304,0.021264066,-0.067216887,0.946409042,0.999996842
POPDC3,2996.096969,-0.067404448,0.027202897,-2.477840826,0.01321801,0.111709371
POR,6080.841579,0.078313536,0.041562946,1.884215241,0.059535867,0.295004229
PORCN,1053.555199,0.059091156,0.034278823,1.723838552,0.084736993,0.365143122
POSTN,216.3718594,-0.013621052,0.303924705,-0.044817194,0.96425302,0.999996842
POT1,74.12828422,-0.044130162,0.074059167,-0.595877101,0.551257332,0.978112723
POT1.AS1,1.193010585,0.054442118,0.111030391,0.49033528,0.623896666,0.999996842
POTEA,634.3836645,0.014605013,0.05187261,0.281555395,0.778284447,0.999996842
POTEB,0.015468928,0.006991448,3.100614296,0.002254859,0.998200884,0.999996842
POTEB2,118.0625387,0.011176738,0.03861733,0.289422858,0.772257805,0.999996842
POTEB3,43.45870871,0.157157374,0.057277982,2.743765876,0.006073884,0.067044786
POTEC,2.014858755,0.000536917,0.081021572,0.006626836,0.994712589,0.999996842
POTED,29.36809747,-0.025464339,0.042161159,-0.603976254,0.54585943,0.974872481
POTEE,3531.949651,-0.066279658,0.026522878,-2.498961774,0.012455775,0.107486786
POTEF,947.5709325,0.069951553,0.040244689,1.738156133,0.082183306,0.35956415
POTEG,4227.227421,-0.107655434,0.075153375,-1.432476372,0.152007536,0.514014261
POTEH,1.368560616,-0.138100551,0.178137919,-0.775245111,0.438194837,0.884571591
POTEH.AS1,8.619395955,0.260026416,0.172498722,1.507410679,0.131705423,0.475047274
POTEI,470.2717078,-0.015743338,0.035057631,-0.449070222,0.653381001,0.999996842
POTEJ,0.14402881,-0.00513595,0.534396197,-0.009610754,0.992331846,0.999996842
POTEKP,251.6298671,0.056214881,0.086675447,0.648567532,0.516617947,0.950422598
POTEM,2.884103558,0.78127235,0.177434668,4.403155025,1.07E-05,0.000669991
POU1F1,2.783814993,0.010617985,0.086289309,0.12305099,0.90206672,0.999996842
POU2AF1,2011.961722,-0.054354292,0.019830905,-2.74088812,0.006127337,0.067421919
POU2F1,1281.505268,0.073030343,0.10139187,0.720278098,0.471353787,0.915749061
POU2F2,511.0278717,0.010903533,0.065419728,0.166670413,0.867629387,0.999996842
POU2F3,4.95799057,0.262429798,0.140460045,1.868359069,0.061712038,0.301538315
POU3F1,2371.664027,0.01015278,0.055971143,0.181393121,0.856059018,0.999996842
POU3F2,5.232718047,0.328941686,0.092344713,3.562106335,0.000367891,0.00940461
POU3F3,269.5870535,0.063866455,0.072134032,0.885385901,0.375948534,0.828517685
POU3F4,17.85406899,0.244979625,0.428289305,0.571995662,NA,NA
POU4F1,6417.462913,-0.05107622,0.02651164,-1.926558322,0.054034697,0.278564662
POU4F2,1062.124441,-0.02279288,0.020442423,-1.114979365,0.264859265,0.695315504
POU4F3,1320.091169,0.006635491,0.021898787,0.303007237,0.761884346,0.999996842
POU5F1,12.49412257,0.12394201,0.290518489,0.426623484,NA,NA
POU5F1B,1.058803445,-0.110432241,0.112349722,-0.98293293,0.32564045,0.772163593
POU5F1P2,1.630570059,0.046938249,0.16823514,0.279003835,0.780241881,0.999996842
POU5F1P3,0.147158982,0.131242392,0.498918249,0.263053902,0.792509034,0.999996842
POU5F1P4,10.23484953,0.078143989,0.098958446,0.789664679,0.429723624,0.877059695
POU5F1P5,14.22133236,-0.089348318,0.091536062,-0.976099653,0.329015083,0.776250879
POU5F1P6,0.53675262,-0.095088943,0.165340627,-0.575109366,0.565217334,0.987893984
POU5F1P7,0.425195971,0.052996775,0.251288149,0.210900415,0.83296498,0.999996842
POU5F2,137.7616996,-0.081655261,0.103064324,-0.792274748,0.428200492,0.875914251
POU6F1,4534.721196,-0.049212272,0.033039289,-1.489507582,0.136353758,0.484071766
POU6F2,186.6396562,-0.090118748,0.043958125,-2.050104446,0.04035424,0.234999751
POU6F2.AS1,0.532107053,0.003188597,0.16533473,0.019285707,0.984613186,0.999996842
POU6F2.AS2,9.750307365,-0.009736608,0.108564679,-0.089684857,0.92853765,0.999996842
PP2D1,49.23601787,-0.070349925,0.063530052,-1.10734877,0.268143166,0.700526777
PPA1,49.91981736,-0.427523739,0.107613216,-3.972780993,7.10E-05,0.002747078
PPA2,16211.46511,-0.084284333,0.026902481,-3.132957651,0.001730544,0.028455934
PPAN,814.94433,-0.032034021,0.028803065,-1.112174036,0.266063329,0.697106615
PPAN.P2RY11,0.166020017,-0.027766653,0.702054039,-0.039550592,0.968451418,0.999996842
PPARA,683.249123,-0.059811355,0.052666035,-1.135672258,0.256093755,0.682306876
PPARD,469.7673841,-0.044073092,0.024081778,-1.830142753,0.067228595,0.317806253
PPARG,446.2214816,0.030769993,0.050970186,0.603686108,0.546052352,0.975017781
PPARGC1A,5545.508147,0.033613115,0.049500457,0.67904655,0.497108368,0.935957037
PPARGC1B,911.6218775,-0.030940488,0.023522762,-1.315342493,0.188394823,0.579592205
PPAT,18.31596798,0.471058368,0.107636873,4.376366152,1.21E-05,0.000740093
PPATP1,0.082374508,0.018057965,0.973065846,0.018557804,0.985193865,0.999996842
PPATP2,45.9131258,0.034273754,0.059490508,0.576121386,0.564533137,0.987460306
PPBP,2649.660785,-0.04354547,0.039709539,-1.096599743,0.2728164,0.706510764
PPBPP1,1.118628431,0.076094505,0.168143306,0.452557447,0.650867446,0.999996842
PPBPP2,1.961270716,0.406983602,0.135365316,3.006557479,0.002642241,0.038089674
PPCDC,3479.165292,-0.028257449,0.025788231,-1.095749783,0.27318829,0.707154109
PPCS,249.4057014,0.024017183,0.03466336,0.692869461,0.488391476,0.92819339
PPDPF,4799.460059,0.020899049,0.040026351,0.522132248,0.601578255,0.999996842
PPDPFL,191.1438356,0.002249295,0.046333482,0.048545772,0.961281287,0.999996842
PPEF1,1376.454636,0.035436069,0.027590141,1.284374331,0.19901101,0.597015952
PPEF1.AS1,0.368002427,0.033388637,0.189985456,0.175743119,0.860495758,0.999996842
PPEF2,305.2535277,-0.060765282,0.078492567,-0.774153325,0.438840126,0.884920001
PPFIA2,672.5467222,-0.015813086,0.065763369,-0.240454315,0.809978076,0.999996842
PPFIA2.AS1,0.387665769,0.101882436,0.328115617,0.310507733,0.75617488,0.999996842
PPFIA3,197.6598512,-0.20961636,0.132793365,-1.578515309,0.114447274,0.43926774
PPFIA4,3448.649726,0.021719099,0.030999301,0.700631905,0.483532762,0.92458912
PPFIBP1,1730.841905,0.083649212,0.065494723,1.2771901,0.201535141,0.600366503
PPFIBP2,1530.604388,0.016376478,0.06096785,0.268608427,0.788231027,0.999996842
PPHLN1,1192.517023,-0.050528846,0.028789108,-1.755137614,0.079235772,0.35172326
PPIA,67.45443823,0.157027657,0.049984272,3.141541311,0.001680611,0.027936661
PPIAL4A,20.34605495,0.155270196,0.092571517,1.677299908,0.093483851,0.38918762
PPIAL4C,15.6618147,-0.740064855,0.199373872,-3.711945034,0.000205673,0.006187526
PPIAL4D,0.064862853,-0.018697719,0.981918286,-0.019042031,0.984807575,0.999996842
PPIAL4E,8.006003249,-0.052380344,0.081207481,-0.645018695,0.51891507,0.95294353
PPIAL4F,9.155771728,0.063443947,0.100206406,0.633132647,0.526647025,0.959531281
PPIAL4G,0.050115917,-0.002277104,1.232425105,-0.001847661,0.99852578,0.999996842
PPIAL4H,14.26674711,0.079577749,0.088622782,0.897937836,0.369218692,0.822089593
PPIAP1,2.161275294,-0.255387924,0.112886819,-2.262336079,0.023676647,0.166469504
PPIAP10,0.083560073,0.066866468,0.522430246,0.127991189,0.898155946,0.999996842
PPIAP11,0.441448311,-0.03935594,0.452375043,-0.086998478,0.930672722,0.999996842
PPIAP13,2.240870886,-0.232304114,0.109232509,-2.126693941,0.033445521,0.208597853
PPIAP14,0.044824319,-0.011883332,1.145830406,-0.010370934,0.99172534,0.999996842
PPIAP15,1.189527538,-0.062419032,0.131101541,-0.476112117,0.633994505,0.999996842
PPIAP16,0.310050474,-0.072848826,0.177507227,-0.410399211,0.681513125,0.999996842
PPIAP17,0.992481202,-0.131436559,0.140955424,-0.932468972,0.351094215,0.802857339
PPIAP19,0.12580878,-0.106160066,0.558205399,-0.190181008,0.849167293,0.999996842
PPIAP2,2.143576535,0.057146402,0.095369677,0.599209352,0.549033287,0.9769599
PPIAP20,16.58769967,0.014115457,0.049077283,0.287616925,0.773639988,0.999996842
PPIAP22,16.7079165,0.328269423,0.161254571,2.035721665,0.041778312,0.239856502
PPIAP23,2.964719305,0.079917645,0.087755636,0.910683906,0.362461946,0.815237692
PPIAP24,7.475726067,0.171384404,0.106648225,1.607006618,0.108052916,0.425056922
PPIAP25,11.87991717,0.075410352,0.062500545,1.20655511,0.227603523,0.643058593
PPIAP26,35.5397224,0.089884421,0.053960832,1.665734513,0.095766305,0.394880688
PPIAP27,5.475464618,0.193080988,0.095630789,2.019025352,0.043484585,0.245564991
PPIAP28,30.32342612,-0.044526346,0.056522748,-0.787759752,0.430837247,0.877641658
PPIAP29,0.223977049,0.17385015,0.361674917,0.480680693,0.630743455,0.999996842
PPIAP3,0.249547698,0.147735177,0.256360346,0.576279364,0.564426369,0.987460306
PPIAP30,246.5481583,-0.022279462,0.049872661,-0.446726954,0.655072218,0.999996842
PPIAP31,0.759937429,0.040528986,0.121284633,0.334164228,0.738255636,0.999996842
PPIAP32,0.23562309,-0.065647641,0.434849941,-0.150966195,0.880002383,0.999996842
PPIAP33,20.3153863,-0.036669618,0.059856803,-0.612622402,0.540126042,0.969942684
PPIAP34,1.572254866,-0.073505373,0.146321524,-0.502355164,0.615417712,0.999996842
PPIAP35,8.133044546,0.00701291,0.111163372,0.063086514,0.949697614,0.999996842
PPIAP36,7.165060459,-0.018854663,0.05663326,-0.332925615,0.739190434,0.999996842
PPIAP37,1.755584921,-0.090464883,0.173417806,-0.521658559,0.601908083,0.999996842
PPIAP38,0.222241086,0.180037218,0.580241879,0.3102796,0.756348343,0.999996842
PPIAP39,0.182891742,0.050863424,0.395741481,0.128526895,0.897732016,0.999996842
PPIAP4,262.2741066,0.171322309,0.065165799,2.629021836,0.008563086,0.083731723
PPIAP40,4.74652138,0.638149801,0.15016456,4.249669841,2.14E-05,0.001115352
PPIAP41,0.719540164,-0.251186413,0.163123964,-1.539849866,0.123596954,0.45890653
PPIAP42,1.234139222,0.166680445,0.114788523,1.452065419,0.146483416,0.504594043
PPIAP43,27.98002272,-0.156642385,0.07906832,-1.981101723,0.047579867,0.259201651
PPIAP44,0.449223926,0.066916699,0.149114378,0.448760878,0.653604163,0.999996842
PPIAP45,0.049036568,0.017111438,1.426686326,0.011993833,0.990430535,0.999996842
PPIAP46,8.394861949,-0.000307135,0.054897185,-0.005594736,0.99553607,0.999996842
PPIAP47,0.23319309,0.04229048,0.293564582,0.144058524,0.885454256,0.999996842
PPIAP48,4.12909666,-0.01095294,0.069603319,-0.157362324,0.874959305,0.999996842
PPIAP49,0.090332579,0.044817447,0.469936462,0.095369162,0.92402161,0.999996842
PPIAP5,26.63100886,-0.038618155,0.434287813,-0.088922954,NA,NA
PPIAP50,0.376602436,0.003483901,0.170187418,0.020470966,0.983667673,0.999996842
PPIAP51,0.674383239,0.203699163,0.145749922,1.397593632,0.162235132,0.533228256
PPIAP52,0.195378296,0.110121384,0.344074509,0.32005098,0.748929685,0.999996842
PPIAP53,0.017863416,0.004069451,3.100614316,0.001312466,0.998952804,0.999996842
PPIAP54,0.650146802,0.046210625,0.158400284,0.29173322,0.770490607,0.999996842
PPIAP55,0.365217556,-0.081461863,0.234519445,-0.347356542,0.728323477,0.999996842
PPIAP57,0.168529777,-0.055249825,0.397647626,-0.138941669,0.889496243,0.999996842
PPIAP58,2.487025219,0.176649061,0.117700601,1.500833973,0.133398509,0.477997652
PPIAP59,1.561849463,-0.011450261,0.105763864,-0.108262508,0.913787462,0.999996842
PPIAP6,3.627503697,0.058396072,0.069840889,0.836130139,0.403081695,0.854350158
PPIAP60,0.136420778,-0.062555725,0.617318684,-0.101334573,0.919284872,0.999996842
PPIAP62,0.822029206,-0.07888768,0.138954649,-0.567722499,0.570223412,0.991093822
PPIAP63,4.789307966,-0.075600414,0.073132753,-1.033742215,0.301256692,0.744000808
PPIAP64,1.04784116,-0.330308257,0.25614899,-1.289516138,0.19721871,0.593677056
PPIAP65,0.122392237,0.019756052,0.591455473,0.033402433,0.97335367,0.999996842
PPIAP66,2.678031817,-0.111800896,0.094595139,-1.181888385,0.237249991,0.656413549
PPIAP67,29.12387716,-0.08296982,0.066449581,-1.248613141,0.211806604,0.617582651
PPIAP68,0.79669507,-0.013857081,0.157375808,-0.088050898,0.929836222,0.999996842
PPIAP69,1.093792701,-0.252922892,0.203933082,-1.240224931,0.214892209,0.622563995
PPIAP7,0.19819075,-0.067798249,0.433574345,-0.156370527,0.875740968,0.999996842
PPIAP70,0.164438531,0.00676487,0.420376186,0.016092419,0.987160661,0.999996842
PPIAP71,6849.850819,0.021488809,0.031923612,0.673132137,0.50086323,0.938880197
PPIAP72,763.3949504,0.073332659,0.08801483,0.833185258,0.404740256,0.855849858
PPIAP73,1.3688009,-0.14630698,0.098978002,-1.478176742,0.139360478,0.49011706
PPIAP74,0.166448658,0.021756978,0.269857148,0.080624056,0.935740935,0.999996842
PPIAP76,3.658243355,-0.084970298,0.077110934,-1.101922826,0.270495224,0.703546465
PPIAP77,11.42502637,0.249665009,0.067760563,3.684517927,0.000229136,0.006734361
PPIAP78,0.369906818,-0.027251462,0.227635824,-0.119715174,0.90470878,0.999996842
PPIAP79,8.823971455,-0.199858311,0.103704367,-1.927192808,0.053955606,0.278443843
PPIAP8,0.381165863,0.076409776,0.268766458,0.284298034,0.776181993,0.999996842
PPIAP80,1087.752033,0.012052801,0.034649671,0.347847497,0.727954717,0.999996842
PPIAP81,1.100988656,-0.108231664,0.143940936,-0.75191719,0.45210086,0.898834043
PPIAP82,85.10331899,0.004337431,0.046779422,0.092720908,0.926125286,0.999996842
PPIAP83,734.9413488,-0.002491868,0.028963908,-0.086033544,0.931439752,0.999996842
PPIAP84,0.037126604,-0.072266171,1.14775605,-0.062963006,0.949795963,0.999996842
PPIAP85,1.423276216,0.09127645,0.122391957,0.745771637,0.455805376,0.901705865
PPIAP86,43.15345148,0.105470805,0.056394795,1.870222329,0.06145295,0.300583774
PPIAP87,1.249260801,0.045615921,0.116548046,0.391391551,0.695507836,0.999996842
PPIAP88,2.090148928,-0.175578233,0.189900796,-0.924578709,0.355185092,0.807318625
PPIAP89,0.037743556,0.019100866,1.205359721,0.01584661,0.987356764,0.999996842
PPIAP9,2.316778307,0.166728235,0.128201838,1.300513601,0.193424998,0.588361716
PPIAP90,0.374565328,-0.052659373,0.308081405,-0.170926815,0.864281312,0.999996842
PPIAP91,4.986390465,0.097344114,0.067707052,1.437724895,0.150512127,0.510835235
PPIB,5958.436814,0.23637496,0.078877463,2.996736324,0.002728866,0.038873557
PPIC,1030.940346,0.065710877,0.031815875,2.065348708,0.038890018,0.229106378
PPID,373.583177,0.011741349,0.06844027,0.171556155,0.86378648,0.999996842
PPIE,3111.225763,-0.038737661,0.038309147,-1.011185689,0.311927564,0.757563136
PPIEL,40.61747633,-0.022625494,0.053268479,-0.424744515,0.671022929,0.999996842
PPIF,635.031122,-0.133741118,0.081844018,-1.634097663,0.102238345,0.411377542
PPIG,23.02306729,0.062959085,0.095715465,0.657773377,0.510683764,0.945987063
PPIH,844.8554748,0.018688525,0.025989721,0.71907373,0.472095493,0.915958321
PPIHP1,5.040289603,-0.319678696,0.095755674,-3.338483085,0.000842372,0.017150627
PPIL1,1455.309054,0.0397889,0.045086667,0.882498135,0.377507488,0.830221577
PPIL1P1,2.275764758,-0.446428436,0.131872497,-3.385303569,0.000710996,0.015118607
PPIL2,2301.677765,-0.044009884,0.025108873,-1.752762234,0.079642828,0.352737107
PPIL3,6.705784611,-0.092307985,0.172061669,-0.536481981,0.591625486,0.999996842
PPIL4,608.9585569,0.035763209,0.050548691,0.707500201,0.479255688,0.921197577
PPIL6,16.17537088,0.209006137,0.157890033,1.323744972,0.185587757,0.575514665
PPIP5K1,7395.211249,-0.031865646,0.024101254,-1.322157155,0.186115825,0.576194227
PPIP5K2,1516.08501,-0.042050324,0.372305842,-0.112945645,NA,NA
PPL,3754.552992,-0.001499096,0.028048339,-0.053446867,0.957375864,0.999996842
PPM1A,10463.0028,-0.110765679,0.040502351,-2.73479631,0.006241889,0.068113265
PPM1AP1,0.131695166,-0.02159919,0.448300003,-0.048180214,0.961572619,0.999996842
PPM1B,1806.834147,-0.021296177,0.022316882,-0.954263072,0.339950496,0.790001291
PPM1D,1.158601107,-0.017492423,0.132045031,-0.132473161,0.89461005,0.999996842
PPM1E,15699.53042,0.074953854,0.045074516,1.662887591,0.096334939,0.396243886
PPM1F,363.4173022,-0.123833034,0.097327281,-1.272336313,0.203253652,0.603221085
PPM1G,162.2476215,-0.003128399,0.029564495,-0.105816075,0.915728282,0.999996842
PPM1H,216.628255,0.168150101,0.077935178,2.157563558,0.030961781,0.198017184
PPM1J,665.2887842,-0.044769228,0.025737515,-1.739454209,0.0819549,0.35897499
PPM1K,2695.010869,-0.031347716,0.035619673,-0.880067468,0.378822761,0.831830007
PPM1L,1175.277795,-0.016138884,0.054841105,-0.294284438,0.768540563,0.999996842
PPM1M,1646.72887,-0.025542491,0.029907691,-0.85404422,0.393080489,0.844563865
PPM1N,1.25196604,-0.230816274,0.113280029,-2.037572522,0.041592702,0.239410239
PPME1,2.159956869,0.103104664,0.086048006,1.198222576,0.230830379,0.647050627
PPOX,157.4911278,0.180884356,0.077862973,2.323111347,0.020173172,0.149147019
PPP1CA,1152.813,-0.088100106,0.052196007,-1.687870591,0.091436073,0.383172171
PPP1CB,330.0690977,-0.088365732,0.065189164,-1.355527933,0.175249415,0.557347986
