,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SRRM1P3,11.38815679,0.127929148,0.080626631,1.586686021,0.112583774,0.381121064
SRRM2,783.2564888,0.001959138,0.057825559,0.033880133,0.972972736,0.999991981
SRRM2.AS1,49.52466813,-0.106035216,0.122464669,-0.86584332,0.386576089,0.803299292
SRRM3,3112.792905,-0.070574044,0.04838585,-1.45856781,0.144684099,0.448085159
SRRM4,938.7077948,-0.085708057,0.026219047,-3.268923408,0.001079575,0.014945412
SRRM5,0.072435518,-0.10835894,0.886492462,-0.122233346,0.902714218,0.999991981
SRRT,113937.0343,-0.022461015,0.052869808,-0.424836332,0.67095599,0.999991981
SRSF1,886.9396671,0.132409846,0.100863469,1.31276316,0.189262767,0.529293406
SRSF10,0.067452363,-0.236939414,1.374068251,-0.172436423,0.86309444,0.999991981
SRSF10P1,0.090893992,-0.007340464,1.024025862,-0.007168241,0.99428062,0.999991981
SRSF11,1763.805362,-0.080828769,0.030347845,-2.663410514,0.007735298,0.061551379
SRSF12,4897.023039,-0.006513872,0.029546928,-0.220458507,0.825514084,0.999991981
SRSF1P1,0.149414823,-0.076648403,0.72110001,-0.10629372,0.915349314,0.999991981
SRSF2,122.8270856,-0.015813244,0.070081976,-0.225639245,0.821482015,0.999991981
SRSF3,3465.555326,-0.005131541,0.031952174,-0.160600689,0.872407912,0.999991981
SRSF4,2497.009398,0.008264214,0.033699555,0.245232153,0.806276682,0.999991981
SRSF5,4916.299476,0.146480365,0.042493226,3.447146262,0.000566542,0.009240318
SRSF6,12071.63869,-0.09206166,0.052738949,-1.745610459,0.080878664,0.309133047
SRSF7,4676.202547,0.061220053,0.03213012,1.90537889,0.056730837,0.244600298
SRSF8,71.61306889,-0.213391433,0.077721018,-2.745607775,0.006039893,0.05185807
SRSF9,801.4836089,-0.02427943,0.041322273,-0.587562788,0.556825795,0.960529622
SRSF9P1,12.87041024,-0.049165323,0.076280417,-0.644534015,0.519229208,0.930102887
SRXN1,1.052834974,-0.104589845,0.196439337,-0.532428212,0.59442945,0.988176064
SRY,113.1874321,0.292305123,0.195348211,1.496328641,NA,NA
SS18,334.9753462,-0.156334592,0.055430937,-2.820349096,0.004797143,0.043978659
SS18L1,4.926598951,-0.117352055,0.10942665,-1.072426641,0.283528447,0.674893054
SS18L2,1099.593703,-0.083335868,0.049107459,-1.697010374,0.089694699,0.330048019
SS18L2P1,108.0234776,0.138165354,0.098860546,1.397578303,0.162239738,0.481361979
SS18L2P2,2.560745541,-0.053783309,0.119140906,-0.451426055,0.651682508,0.999991981
SSB,1349.476832,0.026924334,0.023628001,1.139509584,0.254490673,0.635305262
SSBP1,1029.288338,-0.116349242,0.078561903,-1.480988089,0.138609748,0.43545331
SSBP2,90.20134549,-0.246880957,0.587446835,-0.420260936,NA,NA
SSBP3,294.8411441,0.117508337,0.240597232,0.488402697,0.625264632,0.999991981
SSBP3.AS1,8.079919835,0.260960494,0.118546367,2.201336921,0.027712181,0.149656106
SSBP4,475.6017831,-0.158145311,0.084025559,-1.882109591,0.059821137,0.25398784
SSC4D,11566.05767,0.317182297,0.074236034,4.272619102,1.93E-05,0.000731787
SSC5D,2613.494382,0.080185854,0.042854403,1.871122871,0.061328052,0.258304307
SSH1,232.9128559,-0.036372189,0.122039458,-0.298036307,0.765675453,0.999991981
SSH2,2567.118234,-0.040289855,0.034383015,-1.171795295,0.241279252,0.614562221
SSH3,26.33374171,-0.243838097,0.173407838,-1.406153838,0.159678448,0.477059772
SSMEM1,2.034393278,0.026624771,0.130371373,0.204222522,0.838179612,0.999991981
SSNA1,976.8120282,-0.043722493,0.053543186,-0.816583696,0.414166375,0.832137711
SSPN,799.5290588,-0.450537378,0.0686521,-6.562616071,5.29E-11,2.34E-08
SSPO,1.875050353,0.26558972,0.187000201,1.420264359,0.155530733,0.469304945
SSR1,12207.20889,-0.107794793,0.049059261,-2.197236409,0.028003567,0.15063489
SSR1P1,1.294316732,0.195185742,0.131624582,1.482897336,0.138101689,0.434549818
SSR1P2,0.262551613,-0.013568349,0.288101708,-0.047095692,0.962436961,0.999991981
SSR2,14614.15375,0.032077486,0.086037141,0.37283301,0.709272733,0.999991981
SSR3,579.6795062,-0.00914402,0.062996121,-0.145152105,0.88459078,0.999991981
SSR4,536.5364111,0.147970799,0.151381439,0.977469891,0.328336577,0.7354724
SSR4P1,8.293465854,-0.301659074,0.095481269,-3.159353416,0.001581196,0.019780085
SSRP1,632.4441208,0.246811469,0.086519557,2.852666818,0.004335405,0.040788701
SST,1025.981615,-0.071687133,0.037851542,-1.893902544,0.058237947,0.248998909
SSTR1,2.364531872,-0.47278936,0.181077928,-2.610971783,0.009028534,0.068502994
SSTR2,534.0713236,-0.103953285,0.056145206,-1.851507761,0.064096539,0.265529504
SSTR3,73.25848677,-0.108500006,0.052045987,-2.084694938,0.037097,0.183451531
SSTR4,1902.084356,-0.200653074,0.044101471,-4.549804608,5.37E-06,0.000261507
SSTR5,68.74533103,-0.030725242,0.093744447,-0.327755332,0.743096663,0.999991981
SSTR5.AS1,0.401883486,-0.036451551,0.328390814,-0.111000519,0.911615935,0.999991981
SSU72,0.4251163,-0.010552192,0.526013176,-0.0200607,0.983994951,0.999991981
SSU72P1,0.238105026,0.000686791,0.267611889,0.002566371,0.997952334,0.999991981
SSU72P6,3.896094428,-0.046679484,0.091786723,-0.50856467,0.611057398,0.998651074
SSU72P8,3.416946739,0.123679065,0.105246129,1.175141224,0.23993822,0.612699548
SSUH2,163.9802901,-0.270550246,0.21287678,-1.270924178,0.203755624,0.552701898
SSX1,15581.42713,0.180987573,0.111263502,1.626657165,0.103809931,0.362856354
SSX2,0.217898214,0.036980543,0.396063431,0.093370255,0.92560942,0.999991981
SSX2IP,457.0381489,0.478096047,0.107896899,4.431045286,9.38E-06,0.000407812
SSX3,1526.383949,0.075121032,0.039982634,1.878841522,0.060266136,0.25516064
SSX4,0.843799182,0.279727317,0.259656566,1.077297298,0.281347469,0.671975791
SSX4B,0.293335891,0.061974608,0.257102364,0.241050325,0.809516113,0.999991981
SSX5,115.8666855,-0.174633013,0.121536014,-1.43688284,0.150751287,0.460517832
SSX6P,3168.50334,0.019103558,0.810030656,0.023583746,NA,NA
SSX7,0.655491623,-0.16352449,0.184887887,-0.884452152,0.376452181,0.792320111
SSX8P,2618.943554,0.008700693,0.051954282,0.167468251,0.867001627,0.999991981
SSX9P,0.078335581,-0.032503042,1.498095147,-0.021696247,0.982690258,0.999991981
SSXP1,110.3929001,0.242636024,0.117953136,2.057054456,0.039680988,0.191589419
SSXP10,63.58461742,-0.310455694,0.153203431,-2.026427821,0.042720962,0.201671835
SSXP3,2.005179545,-0.282518883,0.105153897,-2.686718135,0.007215782,0.058611159
SSXP4,0.876430038,-0.446435814,0.523919947,-0.852106923,NA,NA
SSXP5,0.204967041,-0.07907987,0.504751975,-0.15667075,0.875504341,0.999991981
SSXP9,1190.722357,0.243057063,0.515759498,0.47126047,NA,NA
ST13,751.7342402,0.113611035,0.058100977,1.955406627,0.050535095,0.22621741
ST13P11,0.088397665,0.018588995,0.584557022,0.031800141,0.974631435,0.999991981
ST13P12,0.04521152,-0.078633903,1.068563084,-0.073588452,0.94133786,0.999991981
ST13P13,5.846826274,-0.006673371,0.090077098,-0.074085105,0.940942667,0.999991981
ST13P14,48.68967649,0.296126576,0.146361831,2.023250007,0.043047378,0.202555681
ST13P15,0.731103523,-0.153293182,0.157869026,-0.971014935,0.331540842,0.739585372
ST13P16,0.366883733,-0.155529233,0.227304598,-0.684232675,0.493828253,0.908594722
ST13P18,1.091922935,0.101458214,0.154417466,0.657038458,0.511156189,0.923059522
ST13P19,2.542839228,-0.061193683,0.117060252,-0.522753725,0.601145646,0.992177246
ST13P2,11.58630714,-0.630734335,0.261342432,-2.413440212,0.01580272,0.100679368
ST13P20,1.207226903,-0.117866874,0.112910908,-1.043892709,0.296535032,0.693111021
ST13P21,3.51990374,0.167978299,0.10664195,1.575161548,0.11521916,0.386692005
ST13P3,0.198917111,-0.105087731,0.717123227,-0.146540688,0.883494572,0.999991981
ST13P4,0.297581782,0.009030854,0.471247656,0.019163711,0.984710506,0.999991981
ST13P5,2.820875815,0.160847066,0.115396164,1.393868394,0.16335735,0.483481585
ST13P6,1.291293498,-0.326237032,0.262221449,-1.244127941,0.213452479,0.568359136
ST14,2085.537263,0.072420328,0.0480698,1.506566035,0.131921929,0.421767124
ST18,2255.933333,-0.082149346,0.033785444,-2.431501132,0.015036401,0.097222161
ST20,293.4567657,0.119397336,0.435306776,0.274283202,0.783866992,0.999991981
ST20.AS1,0.170937484,-0.067255118,0.481790158,-0.139594213,0.888980614,0.999991981
ST20.MTHFS,0.574577211,-0.052050712,0.1823919,-0.28537842,0.775354239,0.999991981
ST3GAL1,2852.758038,0.141426526,0.07334441,1.928252278,0.053823755,0.235985713
ST3GAL1P1,0.22859707,0.084500822,0.557276836,0.151631679,0.879477446,0.999991981
ST3GAL2,2251.315691,0.149491249,0.062122018,2.406413282,0.016110028,0.102076168
ST3GAL3,2883.511988,-0.04744224,0.031557215,-1.503372217,0.132743087,0.42355252
ST3GAL4,422.4826763,0.130838059,0.083710525,1.562982184,0.118056785,0.392895339
ST3GAL5,14326.01713,0.024163246,0.025934256,0.931711579,0.351485601,0.762271217
ST3GAL5.AS1,0.034145533,-0.077258915,2.338310869,-0.033040481,0.973642306,0.999991981
ST3GAL6,332.4437013,0.024840761,0.069733708,0.356223143,0.721673461,0.999991981
ST3GAL6.AS1,0.12847517,-0.067020988,0.68179422,-0.098300904,0.921693361,0.999991981
ST6GAL1,2543.666594,-0.02914978,0.039007701,-0.747282718,0.454892922,0.872813087
ST6GAL2,1031.063836,-0.0652716,0.036784622,-1.774426277,0.075992667,0.296210402
ST6GAL2.IT1,13.04827877,0.015275673,0.062167545,0.245717803,0.80590069,0.999991981
ST6GALNAC1,1467.959786,-0.092554412,0.054734939,-1.690956693,0.090845074,0.332486661
ST6GALNAC2,355.3069932,0.010371234,0.139911676,0.074127006,0.940909327,0.999991981
ST6GALNAC3,4.446383869,0.096526854,0.179052688,0.539097485,0.589819591,0.98435728
ST6GALNAC4,1855.067754,-0.062036959,0.048206359,-1.286904064,0.198127729,0.543292761
ST6GALNAC4P1,1.071987247,-0.049057061,0.138928669,-0.353109704,0.724006198,0.999991981
ST6GALNAC5,2185.777073,0.182778382,0.069868517,2.616033531,0.008895782,0.067895749
ST6GALNAC6,440.0613402,0.151236048,0.077341424,1.955433967,0.05053187,0.22621741
ST7,1524.679191,0.008689569,0.032237097,0.269551841,0.787505054,0.999991981
ST7.AS1,0.708856488,0.014839559,0.371681857,0.039925433,0.968152575,0.999991981
ST7.AS2,44.35460595,-0.345753219,0.1106471,-3.124828558,0.001779087,0.021578025
ST7.OT4,94.15523727,0.162100877,0.065250759,2.484275729,0.012981525,0.087924925
ST7L,539.1894848,-0.103364901,0.028340912,-3.647197482,0.000265116,0.005245124
ST8SIA1,756.7149202,0.078804125,0.043546755,1.80964402,0.070351009,0.281866071
ST8SIA2,75.86217333,-0.524547592,0.099638725,-5.264495203,1.41E-07,1.41E-05
ST8SIA3,0.063000422,-0.048185239,0.839945909,-0.057367074,0.954252791,0.999991981
ST8SIA4,2.617726388,-0.165543188,0.116274349,-1.423729217,0.154524873,0.46740548
ST8SIA5,398.2968889,-0.20332841,0.041769638,-4.867851848,1.13E-06,7.56E-05
ST8SIA6,1425.836177,-0.03058706,0.055709668,-0.549044014,0.582975245,0.979285292
ST8SIA6.AS1,60.5397054,0.179227919,0.133992215,1.337599495,0.181027029,0.515352685
STAB1,2520.328368,0.097101404,0.068339565,1.420866581,0.15535555,0.469061261
STAB2,3.44764908,0.165351358,0.123972078,1.333779025,0.182276287,0.517622975
STAC,164.790536,0.339487444,0.09926378,3.420053548,0.000626088,0.009936541
STAC2,1885.770897,-0.026945543,0.050855202,-0.529848324,0.596217097,0.989491144
STAC3,0.291912376,-0.160613813,0.426458079,-0.376622747,0.706453981,0.999991981
STAG1,8932.703893,-0.151531972,1.467609027,-0.103250913,NA,NA
STAG2,3947.632841,0.036451312,0.033434249,1.090238697,0.275608011,0.664797266
STAG3,269.488866,-0.353037819,0.09117277,-3.872184857,0.000107864,0.002654464
STAG3L1,3729.247441,-0.013451359,0.029046377,-0.463099364,0.643293146,0.999991981
STAG3L2,2.214209586,-0.208892996,0.115640021,-1.806407451,0.070854719,0.282873838
STAG3L3,2318.982664,-0.009566614,0.037890294,-0.252481917,0.800668589,0.999991981
STAG3L4,8263.578365,0.000891766,0.0243637,0.036602241,0.970802157,0.999991981
STAG3L5P,0.144592277,-0.114256139,0.46594485,-0.245213869,0.806290838,0.999991981
STAG3L5P.PVRIG2P.PILRB,0.715512078,-0.302723961,0.147913363,-2.046630242,0.040694403,0.195073957
STAM,2138.756966,0.020888584,0.029546897,0.706963736,0.479589014,0.895828791
STAM2,79.68901162,-0.672961863,0.124908088,-5.387656434,7.14E-08,8.01E-06
STAMBP,1037.927367,-0.016329164,0.04038084,-0.404379014,0.68593403,0.999991981
STAMBPL1,1335.332085,-0.046577232,0.052489216,-0.887367634,0.374881003,0.790715584
STAP1,93.22392287,-0.126453621,0.13790402,-0.916968348,0.359159227,0.771044485
STAP2,222.9362118,0.12132701,0.070971702,1.709512458,0.087356066,0.324284146
STAR,10.19659171,0.441053067,0.124376713,3.546106479,0.000390968,0.006980535
STARD13,267.7867634,-0.007697354,0.043460583,-0.177111163,0.859421074,0.999991981
STARD13.AS,0.055125733,0.021326719,1.26021616,0.016923064,0.986497993,0.999991981
STARD13.IT1,0.353328798,-0.073908163,0.730669479,-0.101151294,0.91943036,0.999991981
STARD3,385.5034772,-0.023336052,0.136357781,-0.1711384,0.864114942,0.999991981
STARD3NL,2210.11705,0.01977807,0.05059157,0.390936084,0.695844481,0.999991981
STARD4,162.1436036,-0.22988314,0.142191883,-1.616710707,0.105940742,0.367579067
STARD5,2672.270736,-0.112302999,0.032343007,-3.472249801,0.000516116,0.008595257
STARD6,341.0537019,-0.101841919,0.054686363,-1.862290953,0.06256209,0.261569263
STARD7,4689.128153,0.004407395,0.039679916,0.111073698,0.911557905,0.999991981
STARD7.AS1,364.028507,-0.034808586,0.047566292,-0.731791033,0.464296123,0.881847128
STARD8,165.4601531,-0.23096781,0.13715999,-1.683929919,0.092195213,0.335696956
STARD9,7902.583095,-0.04552223,0.038925333,-1.169475657,0.242212043,0.615990594
STARP1,0.403344767,-0.132128481,0.193493161,-0.682858661,0.494696158,0.909148915
STAT1,102768.9292,0.588118453,0.112260932,5.238852392,1.62E-07,1.59E-05
STAT2,2327.271411,-0.101161498,0.037453452,-2.700992673,0.006913286,0.056858018
STAT3,14380.97677,-0.060514864,0.065204876,-0.928072677,0.353369872,0.764257404
STAT4,135.1203538,-0.002825269,0.075306166,-0.037517101,0.970072705,0.999991981
STAT5A,4630.507987,-0.001942987,0.034515106,-0.056293828,0.955107735,0.999991981
STAT5B,3.706324332,0.195795431,0.115386382,1.696867757,0.089721665,0.330112312
STAT6,3564.572161,-0.019190349,0.031736994,-0.604668154,0.545399512,0.951814187
STATH,43.74557965,-0.070835731,0.084626213,-0.837042434,0.402568716,0.820124679
STAU1,6812.157185,-0.044582311,0.034015716,-1.310638598,0.189979892,0.530317957
STAU2,1937.28183,-0.0234594,0.039755588,-0.590090637,0.555129886,0.958800552
STAU2.AS1,0.375504266,0.054383964,0.272625508,0.199482302,0.841885486,0.999991981
STBD1,1465.721681,0.150496155,0.055428667,2.715132147,0.006624933,0.055244315
STC1,1138.434245,-0.135059666,0.038753001,-3.485140807,0.000491878,0.008281275
STC2,535.8208907,-0.069232202,0.038096846,-1.817268575,0.069175999,0.279146548
STEAP1,443.6755264,0.003676479,0.042419999,0.086668523,0.930934997,0.999991981
STEAP1B,8491.480954,0.065808537,0.033760505,1.949275864,0.051262489,0.228414985
STEAP2,95.23160109,0.518903412,0.974815073,0.53230959,NA,NA
STEAP2.AS1,0.090255299,0.01718102,1.011202569,0.016990681,0.98644405,0.999991981
STEAP3,12062.05015,0.020657846,0.028612029,0.721998645,0.47029531,0.887339181
STEAP3.AS1,0.543036075,-0.022816043,0.172078638,-0.13259079,0.894517017,0.999991981
STEAP4,4449.127159,0.153242475,0.040293003,3.803203123,0.000142837,0.003304641
STH,0.483291939,-0.016273085,0.220699521,-0.07373412,0.941221948,0.999991981
STIL,0.028485882,-0.008046266,1.833017298,-0.004389629,0.996497594,0.999991981
STIM1,3806.590339,0.148505143,0.047645121,3.116901401,0.001827627,0.021989256
STIM2,4218.613523,0.013028085,0.046110782,0.282538806,0.777530395,0.999991981
STIM2.AS1,0.280386138,-0.053368713,0.289661963,-0.184244808,0.853821409,0.999991981
STIMATE,67.67615394,0.148273266,0.066191809,2.240054585,0.025087379,0.139637958
STIMATE.MUSTN1,304.1617951,-0.143494472,0.101036974,-1.420217436,0.155544389,0.469305427
STING1,1.588496478,-0.253294654,0.139420901,-1.816762423,0.069253499,0.279206019
STIP1,1056.789175,-0.166155266,0.084599786,-1.9640152,0.049528329,0.223031416
STIP1P3,0.142944206,-0.021856382,0.717602313,-0.030457513,0.975702178,0.999991981
STK10,14065.42351,-0.098832558,0.044820947,-2.205052847,0.027450386,0.148588463
STK11,236.1544333,0.103981336,0.109955259,0.945669514,0.344317176,0.754658497
STK11IP,428.1529984,-0.111827547,0.033058118,-3.382756002,0.000717624,0.011017186
STK16,444.4218301,-0.226847233,0.05448714,-4.163316943,3.14E-05,0.001042716
STK17A,598.9469736,-0.266214998,0.144537558,-1.841839602,0.065498615,0.269328615
STK17B,1995.76702,-0.061975648,0.027289216,-2.271067339,0.023142902,0.132055813
STK19,37.22238534,-0.038275303,0.184353753,-0.207618791,0.835526631,0.999991981
STK24,12595.34303,-0.050696438,0.06931135,-0.731430538,0.464516218,0.881982225
STK24.AS1,0.614355108,0.173906875,0.160882057,1.080958798,0.279715442,0.669964531
STK24P1,7.512850307,0.06843351,0.137449797,0.497880034,0.618568601,0.999991981
STK25,1017.985075,-0.207806082,0.051089902,-4.067459007,4.75E-05,0.001405366
STK25P1,0.371214665,-0.124543607,0.235237334,-0.529438099,0.596501574,0.989637433
STK26,1506.721461,0.010470879,0.045628963,0.229478786,0.818496807,0.999991981
STK3,68.09972028,-0.339035051,0.160313997,-2.114818775,0.034445396,0.174627461
STK31,229.8588187,0.155834603,0.090467113,1.722555278,0.084968978,0.318798693
STK32A,3075.635313,0.057564254,0.126412831,0.455367176,0.648845105,0.999991981
STK32A.AS1,0.25700793,0.019772455,0.500296872,0.039521445,0.968474656,0.999991981
STK32B,16.59572376,0.166937182,0.228886579,0.729344562,0.46579092,0.883078267
STK32C,116.4280229,0.056103046,0.083617891,0.67094548,0.502255262,0.915496264
STK33,4721.085002,-0.074203927,0.026421433,-2.808474792,0.004977678,0.0451116
STK33P1,0.301183433,0.288037011,0.698952273,0.412098253,0.680267409,0.999991981
STK35,6.948704023,-0.047659525,0.150826267,-0.315989556,0.752010435,0.999991981
STK36,1904.028804,-0.08176018,0.026596568,-3.074087663,0.002111474,0.024239775
STK38,3786.35658,-0.003324488,0.032842779,-0.101224311,0.919372398,0.999991981
STK38L,8.280615887,-0.077885016,0.086787485,-0.8974222,0.369493671,0.783965063
STK39,18803.84933,0.306195151,0.104716084,2.924050811,0.003455083,0.034814146
STK4,1021.977997,-0.13699442,0.082633751,-1.65785067,0.097347611,0.348625059
STK4.AS1,1.117746009,-0.295048772,0.169486304,-1.740841384,0.081711386,0.311139732
STK40,37.93327237,-0.196879985,0.073386436,-2.682784398,0.007301204,0.059070446
STKLD1,370.0700542,-0.046683768,0.105625793,-0.441973181,0.658508613,0.999991981
STMN1,2748.479458,-0.122820623,0.063287721,-1.94067066,0.052298237,0.231213326
STMN1P1,7.437220866,-0.048362974,0.078105694,-0.619199085,0.535785214,0.944530254
STMN1P2,0.077860723,-0.087477453,0.844809677,-0.103546936,0.9175289,0.999991981
STMN2,207.977009,-0.059041452,0.069979087,-0.843701381,0.398836295,0.816432242
STMN3,821.305763,0.065373273,0.043648808,1.497710395,0.13420851,0.426740355
STMN4,16.59333964,-0.00797856,0.174113217,-0.045823979,0.963450546,0.999991981
STMND1,0.28477302,-0.086705414,0.294429255,-0.294486408,0.768386248,0.999991981
STMP1,0.141803879,-0.031737503,0.436888829,-0.072644346,0.942089137,0.999991981
STN1,4338.299384,-0.053966171,0.034185682,-1.57861911,0.114423449,0.385145158
STOM,94.66412293,-0.665220859,0.162072728,-4.10445895,4.05E-05,0.001254869
STOML1,971.4484464,-0.089147893,0.042513579,-2.096927489,0.035999995,0.180170958
STOML2,3889.018353,-0.087627158,0.111905609,-0.783045271,0.433600528,0.851731166
STOML3,1884.579043,0.228969598,0.084667593,2.704335756,0.00684411,0.056463528
STON1,6668.009546,0.386227038,0.08037456,4.805339362,1.54E-06,9.59E-05
STON1.GTF2A1L,7.323061686,0.419451753,0.11939507,3.513141305,0.000442842,0.007694524
STON2,16.62808043,-0.150973955,0.110307961,-1.36865874,0.171105973,0.49726714
